index,title,tags,authors,abstract
2510.23378,Investigation of Resonances in the $Σ({1/2}^{-})$ System Based on the Chiral Quark Model,['hep-ph'],"['Yu Yao', 'Xuejie Liu', 'Xiaoyun Chen', 'Yuheng Wu', 'Jialun Ping', 'Yue Tan', 'Qi Huang']","In this work, we investigate the resonance structures in the $Σ(1/2^-)$ system from both three-quark and five-quark perspectives within the framework of the chiral quark model. An accurate few-body computational approach, the Gaussian Expansion Method, is employed to construct the orbital wave functions of multiquark states. To reduce the model dependence on parameters, we fit two sets of parameters to check the stability of the results. The calculations show that our results remain stable despite changes in the parameters. In the three-quark calculations, two $Σ(1/2^-)$ states are obtained with energies around 1.8~GeV, which are good candidates for the experimentally observed $Σ(1750)$ and $Σ(1900)$. In the five-quark configuration, several stable resonance states are identified, including $Σπ$, $N \bar{K}$, and $N \bar{K}^{*}$. These resonance states survive the channel-coupling calculations under the complex-scaling framework and manifest as stable structures. Our results support the existence of a two-pole structure for the $Σ(1/2^-)$ system, predominantly composed of $Σπ$ and $N \bar{K}$ configurations, analogous to the well-known $Λ(1380)$-$Λ(1405)$ ($Σπ$-$N \bar{K}$) system. On the other hand, although the energy of the $N \bar{K}^{*}$ configuration is close to that of $Σ(1750)$ and $Σ(1900)$, the obtained width is not consistent with the experimental values. This suggests that the $N \bar{K}^{*}$ state needs to mix with three-quark components to better explain the experimental $Σ(1750)$ and $Σ(1900)$ states. According to our decay width calculations, the predicted two resonance states are primarily composed of $Σπ$ and $N \bar{K}$, with their main decay channel being $Λπ$."
2510.23377,Primordial Non-Gaussianity from a String-Inspired Cosmology,['hep-th'],['M. Meo'],"The interplay between string theory and early-universe cosmology offers promising avenues to explore high-energy regimes where the standard single-field slow-roll model may no longer provide an accurate description. One intriguing scenario emerges from certain non-supersymmetric string models, where supersymmetry breaking induces a non-trivial vacuum energy, or more precisely an exponential potential for scalar fields, and primarily for the dilaton. This setup gives rise to the so-called ""climbing scalar"" phenomenon, whereby the scalar is forced to emerge from the initial singularity while climbing up the potential, if sufficiently steep. This phase precedes a turning point, and the subsequent descent can support inflation. The resulting pre-inflationary dynamics can leave imprints in cosmological observables. To begin with, it induces a low-frequency cut in the primordial power spectrum that resonates with the lack of power present in the first few CMB multipoles. The main theme of this work is to clarify its possible effect on non-Gaussianities."
2510.23376,Ground-state phase diagram of S = 1/2 Heisenberg model on 2D square-hexagon-octagon lattice,['cond-mat.str-el'],"['Yumeng Luo', 'Yuehong Li', 'Mengfan Jiang', 'Muwei Wu', 'Jian-Jian Yang', 'Dao-Xin Yao', 'Han-Qing Wu']","Using stochastic series expansion quantum Monte Carlo method and density matrix renormalization group, we study the ground-state phase diagram of $S=1/2$ Heisenberg model on 2D square-hexagon-octagon (SHO) lattice. In this model, we consider two kinds of nearest-neighbor interaction (intra-hexagon interaction $J_1$ and inter-hexagon $J_2$) and the selected third nearest-neighbor interaction $J_3$ along $x$ direction. From our calculations, there are five phases in the parameters regime $0<λ_1=J_2/J_1<4, 0<λ_2=J_3/J_1<4$, including a Néel antiferromagentic phase, a Haldane-like symmetry protected topological phase, a hexagon phase and two dimer phases. In the Haldane-like SPT phase, we characterized its topological nature using the degeneracy of ground-state energy under open boundary condition and the entanglement spectrum. To characterize the phase boundaries, we use spin stiffness and Binder cumulant to do the comprehensive finite-size scalings. From data collapse, the critical behaviors of all the nonmagnetic phases to the antiferromagnetic phase belong to the 3D $O(3)$ Heisenberg universality class. As a theoretical exploration, our work establishes a foundational framework for understanding 2D magnetism on the SHO lattice."
2510.23375,Validating Open Cluster Candidates with Photometric Bayesian Evidence,['astro-ph.GA'],"['Lu Li', 'Zhaozhou Li', 'Zhengyi Shao']","The thousands of open cluster (OC) candidates identified by the Gaia mission are significantly contaminated by false positives from field star fluctuations, posing a major validation challenge. Based on the Mixture Model for OCs (MiMO), we present a Bayesian framework for validating OC candidates in the color--magnitude diagram. The method compares the Bayesian evidence of two competing models: a single stellar population with field contamination versus a pure field population. Their ratio, the Bayes factor (BF), quantifies the statistical support for cluster existence. Tests on confirmed clusters and random fields show that a threshold of BF > 100 effectively distinguishes genuine clusters from chance field overdensities. This approach provides a robust, quantitative tool for OC validation and catalog refinement. The framework is extendable to multi-dimensional validation incorporating kinematics and is broadly applicable to other resolved stellar systems, including candidate moving groups, stellar streams, and dwarf satellites."
2510.23374,"The MiMO Catalog: Physical Parameters and Stellar Mass Functions of 1,232 Open Clusters from Gaia DR3","['astro-ph.GA', 'astro-ph.SR']","['Lu Li', 'Zhengyi Shao', 'Zhaozhou Li', 'Xiaoting Fu']","We present a homogeneous catalog of 1,232 open clusters with precisely determined ages, metallicities, distances, extinctions, and stellar mass function (MF) slopes, derived from Gaia DR3 data. The parameters are inferred using the Mixture Model for Open clusters (MiMO), a novel Bayesian framework for modeling clusters in the color-magnitude diagram. By explicitly accounting for field-star contamination as a model component, MiMO removes the conventional need for stringent membership preselection, allowing for a more complete inclusion of member stars and thereby enhancing both precision and robustness. Our results broadly agree with existing catalogs but offer improved precision. For each cluster, we provide the best-fit age, metallicity, distance, extinction, and MF slope, along with their full likelihood chains and photometric membership probabilities for individual stars. We further identify an ``MF Prime'' subsample of 163 clusters with high-quality data, for which the MF estimates are considered most reliable. The catalog and an open-source implementation of MiMO are made publicly available to the community."
2510.23373,Expected Length of the Euclidean Minimum Spanning Tree and 1-norms of Chromatic Persistence Diagrams in the Plane,"['math.PR', 'cs.CG', 'math.CO']","['Ondřej Draganov', 'Herbert Edelsbrunner', 'Sophie Rosenmeier', 'Morteza Saghafian']","Let $c$ be the constant such that the expected length of the Euclidean minimum spanning tree of $n$ random points in the unit square is $c \sqrt{n}$ in the limit, when $n$ goes to infinity. We improve the prior best lower bound of $0.6008 \leq c$ by Avram and Bertsimas to $0.6289 \leq c$. The proof is a by-product of studying the persistent homology of randomly $2$-colored point sets. Specifically, we consider the filtration induced by the inclusions of the two mono-chromatic sublevel sets of the Euclidean distance function into the bi-chromatic sublevel set of that function. Assigning colors randomly, and with equal probability, we show that the expected $1$-norm of each chromatic persistence diagram is a constant times $\sqrt{n}$ in the limit, and we determine the constant in terms of $c$ and another constant, $c_L$, which arises for a novel type of Euclidean minimum spanning tree of $2$-colored point sets."
2510.23372,Constraints on effective field theories via quadruple-differential angular decay rates from $t$-channel single-top-quark production at $\sqrt{s}=13$ TeV with the ATLAS detector,['hep-ex'],['ATLAS Collaboration'],"Events with $t$-channel single top quarks are used to probe effective field theory operators in $\sqrt{s}=13$ TeV proton-proton collision data corresponding to 140 fb$^{-1}$ recorded by the ATLAS detector at the Large Hadron Collider. An analysis method leveraging Fourier techniques applied to quadruple-differential decay rates based on observables containing angular information about the decays of the top quarks is used to achieve high sensitivity. The relevant effective field theory operators are those sensitive to top-quark decay and $t$-channel production vertices. Their Wilson coefficients are tightly constrained, with results compatible with Standard Model predictions."
2510.23371,Towards a Generalizable AI for Materials Discovery: Validation through Immersion Coolant Screening,"['cs.LG', 'cs.CE']","['Hyunseung Kim', 'Dae-Woong Jeong', 'Changyoung Park', 'Won-Ji Lee', 'Ha-Eun Lee', 'Ji-Hye Lee', 'Rodrigo Hormazabal', 'Sung Moon Ko', 'Sumin Lee', 'Soorin Yim', 'Chanhui Lee', 'Sehui Han', 'Sang-Ho Cha', 'Woohyung Lim']","Artificial intelligence (AI) has emerged as a powerful accelerator of materials discovery, yet most existing models remain problem-specific, requiring additional data collection and retraining for each new property. Here we introduce and validate GATE (Geometrically Aligned Transfer Encoder) -- a generalizable AI framework that jointly learns 34 physicochemical properties spanning thermal, electrical, mechanical, and optical domains. By aligning these properties within a shared geometric space, GATE captures cross-property correlations that reduce disjoint-property bias -- a key factor causing false negatives in multi-criteria screening. To demonstrate its generalizability, GATE -- without any problem-specific reconfiguration -- was directly applied to the discovery of immersion cooling fluids for data centers, a stringent real-world challenge defined by the Open Compute Project (OCP). Screening billions of candidates, GATE identified 92,861 molecules as promising for practical deployment. Four were experimentally or literarily validated, showing strong agreement with wet-lab measurements and performance comparable to or exceeding a commercial coolant. These results establish GATE as a ready-to-use, generalizable AI platform readily applicable across diverse materials discovery tasks."
2510.23370,"Production of Hyperons, Charmed Baryons, and Hadronic Molecule Candidates in Neutrino-Proton Reaction",['hep-ph'],"['Kai-sa Qiao', 'Bing-song Zou']","We investigate the production of hyperons, charmed baryons, and potential hadronic molecular states in neutrino-proton ($\barν_μp$) reaction, a process characterized by a particularly clean final state. Employing effective Lagrangians, chiral perturbation theory, and a hadronic molecular model, we perform theoretical calculations for several relevant channels, including those leading to the formation of the hadronic molecular candidate $(\bar{D}N)$. Our results indicate that future neutrino facilities could serve as a complementary platform for exploring exotic baryonic states and provide valuable insights into the dynamics of strong interactions in the strange and charm sectors."
2510.23369,On the equivalence between the existence of $n$-kernels and $n$-cokernels,"['math.CT', 'math.RA', 'math.RT']","['Vitor Gulisz', 'Wolfgang Rump']","We give an elementary proof of the statement that if an idempotent complete additive category has weak kernels and weak cokernels, then it has $n$-kernels if and only if it has $n$-cokernels, where $n$ is a nonnegative integer. As a consequence, elementary proofs of two results concerning the equality between the global dimensions of certain right and left module categories are obtained."
2510.23368,PlanarTrack: A high-quality and challenging benchmark for large-scale planar object tracking,['cs.CV'],"['Yifan Jiao', 'Xinran Liu', 'Xiaoqiong Liu', 'Xiaohui Yuan', 'Heng Fan', 'Libo Zhang']","Planar tracking has drawn increasing interest owing to its key roles in robotics and augmented reality. Despite recent great advancement, further development of planar tracking, particularly in the deep learning era, is largely limited compared to generic tracking due to the lack of large-scale platforms. To mitigate this, we propose PlanarTrack, a large-scale high-quality and challenging benchmark for planar tracking. Specifically, PlanarTrack consists of 1,150 sequences with over 733K frames, including 1,000 short-term and 150 new long-term videos, which enables comprehensive evaluation of short- and long-term tracking performance. All videos in PlanarTrack are recorded in unconstrained conditions from the wild, which makes PlanarTrack challenging but more realistic for real-world applications. To ensure high-quality annotations, each video frame is manually annotated by four corner points with multi-round meticulous inspection and refinement. To enhance target diversity of PlanarTrack, we only capture a unique target in one sequence, which is different from existing benchmarks. To our best knowledge, PlanarTrack is by far the largest and most diverse and challenging dataset dedicated to planar tracking. To understand performance of existing methods on PlanarTrack and to provide a comparison for future research, we evaluate 10 representative planar trackers with extensive comparison and in-depth analysis. Our evaluation reveals that, unsurprisingly, the top planar trackers heavily degrade on the challenging PlanarTrack, which indicates more efforts are required for improving planar tracking. Our data and results will be released at https://github.com/HengLan/PlanarTrack"
2510.23367,From Rare Events to a Population: Discovering Overlooked Extragalactic Magnetar Giant Flare Candidates in Archival Fermi Gamma-ray Burst Monitor Data,['astro-ph.HE'],"['Aaron C. Trigg', 'Eric Burns', 'Michela Negro', 'Suman Bala', 'P. N. Bhat', 'William H. Cleveland', 'Dmitry D. Frederiks', 'Adam Goldstein', 'Boyan A. Hristov', 'Daniel Kocevski', 'Niccolò Di Lalla', 'Stephen Lesage', 'Bagrat Mailyan', 'Eliza Neights', 'Nicola Omodei', 'Oliver J. Roberts', 'Lorenzo Scotton', 'Dmitry S. Svinkin', 'Joshua Wood']","Magnetar giant flares (MGFs) are rare, extremely bright bursts of gamma-rays from highly magnetized neutron stars. These events are challenging to identify because, at extragalactic distances, they can appear similar to other astrophysical phenomena. Only a handful have been confidently identified to date, limiting our understanding of their origin and physical properties. This study focuses on expanding the sample of known events and enabling a more detailed characterization of their observational features and intrinsic properties, while introducing significant improvements in the methods used to identify and analyze them. When applied to archival data from the Gamma-ray Burst Monitor (GBM) on the \Fermi Gamma-ray Space Telescope, this approach added four previously unidentified events the known sample, expanding the total to 13 MGFs. This demonstrates both the effectiveness of the method and the likelihood that additional MGFs remain hidden in existing gamma-ray burst catalogs. We utilize this expanded sample to gain a deeper understanding of the broader population of MGFs. We develop a statistical modeling framework that combines previously considered data with modern observations from Fermi/GBM. The model accounts for instrumental sensitivity and the expected diversity in event characteristics. We infer a volumetric rate of events above $1.2\times10^{44}\,\rm{erg}$ of $R_{MGF}=5.5^{+4.5}_{-2.7}\times10^5\rm{Gpc^{-3}yr^{-1}}$. The results show that individual magnetars must produce multiple flares throughout their lifetimes, reinforcing the idea that these are recurring phenomena rather than singular explosive events. Expanding the sample of known MGFs improves our understanding of magnetars and their role in other astrophysical phenomena, including possible links to fast radio bursts, gravitational waves, and the creation of heavy elements in extreme astrophysical environments."
2510.23366,Generalized boundary rigidity and minimal surface transform,"['math.AP', 'math-ph', 'math.DG']","['Leonard Busch', 'Tony Liimatainen', 'Mikko Salo', 'Leo Tzou']","We study a generalized boundary rigidity problem, which investigates whether the areas of embedded minimal surfaces can uniquely determine a Riemannian manifold with boundary. We prove that for a conformal perturbation of an analytic metric in dimension $n+1$ ($n \geq 2$), the metric is determined by these volumes under an ampleness condition. Furthermore, we establish Hölder stability for this determination. This result extends earlier works in dimension $2+1$. Instead of relying on reductions to Calderón type problems and complex geometrical optics solutions, we study the linearized forward operator that gives rise to the minimal surface transform, a generalization of the X-ray/Radon transform. We demonstrate that this transform fits into the framework of double fibration transforms and satisfies the Bolker condition in the sense of Guillemin. Under certain assumptions, including a foliation condition, we prove invertibility of this transform on an analytic manifold as well as recovery of the analytic wave front set. The methods developed in this paper offer new tools for addressing the generalized boundary rigidity problem and expand the scope of applications of double fibration transforms. We anticipate that these techniques will also be applicable to other geometric inverse problems. Beyond mathematics, our results have implications for the AdS/CFT correspondence in physics."
2510.23365,Classification of horospherical invariant measures in higher rank,"['math.DS', 'math.GR', 'math.GT']","['Inhyeok Choi', 'Dongryul M. Kim']","Let $G$ be a product of rank-one simple real algebraic groups and let $Γ< G$ be a Zariski dense Anosov subgroup, or relatively Anosov subgroup. In this paper, we prove a complete classification of invariant Radon measures for the maximal horospherical action on $Γ\backslash G$. In particular, when $Γ$ is Anosov, this solves the open problems proposed by Landesberg--Lee--Lindenstrauss--Oh for $\operatorname{rank} G \le 3$, and by Oh in general.
  More generally, we consider the horospherical foliation of a product of $\operatorname{CAT}(-1)$ spaces, and present a classification of Radon measures supported on a recurrent subfoliation that are invariant under the action of transverse subgroups."
2510.23364,ZeroFlood: A Geospatial Foundation Model for Data-Efficient Flood Susceptibility Mapping,"['cs.LG', 'cs.AI']","['Hyeongkyun Kim', 'Orestis Oikonomou']","Flood susceptibility mapping (FSM) is vital for disaster prevention but remains challenging in data-scarce regions where hydrodynamic models require dense geophysical inputs. This work introduces ZeroFlood, a geospatial foundation model framework for data-efficient FSM. The approach fine-tunes Geospatial Foundation Models (GFMs) with Thinking-in-Modality (TiM) reasoning, enabling flood prediction from basic Earth observation data such as Sentinel-1 or Sentinel-2 imagery. Using paired EO and simulated flood maps from data-rich regions, ZeroFlood bridges data availability gaps through cross-modal representation learning. Experiments with TerraMind and Prithvi GFMs show that TiM enhances model robustness, with the TerraMind-Large configuration achieving an F1 score of 67.21. The results demonstrate the feasibility of foundation-model-based FSM as a scalable and data-efficient solution for flood risk management."
2510.23363,Interpretable Tile-Based Classification of Paclitaxel Exposure,['cs.CV'],"['Sean Fletcher', 'Gabby Scott', 'Douglas Currie', 'Xin Zhang', 'Yuqi Song', 'Bruce MacLeod']","Medical image analysis is central to drug discovery and preclinical evaluation, where scalable, objective readouts can accelerate decision-making. We address classification of paclitaxel (Taxol) exposure from phase-contrast microscopy of C6 glioma cells -- a task with subtle dose differences that challenges full-image models. We propose a simple tiling-and-aggregation pipeline that operates on local patches and combines tile outputs into an image label, achieving state-of-the-art accuracy on the benchmark dataset and improving over the published baseline by around 20 percentage points, with trends confirmed by cross-validation. To understand why tiling is effective, we further apply Grad-CAM and Score-CAM and attention analyses, which enhance model interpretability and point toward robustness-oriented directions for future medical image research. Code is released to facilitate reproduction and extension."
2510.23362,Robust Non-negative Proximal Gradient Algorithm for Inverse Problems,"['cs.LG', 'stat.ML']","['Hanzhang Wang', 'Zonglin Liu', 'Jingyi Xu', 'Chenyang Wang', 'Zhiwei Zhong', 'Qiangqiang Shen']","Proximal gradient algorithms (PGA), while foundational for inverse problems like image reconstruction, often yield unstable convergence and suboptimal solutions by violating the critical non-negativity constraint. We identify the gradient descent step as the root cause of this issue, which introduces negative values and induces high sensitivity to hyperparameters. To overcome these limitations, we propose a novel multiplicative update proximal gradient algorithm (SSO-PGA) with convergence guarantees, which is designed for robustness in non-negative inverse problems. Our key innovation lies in superseding the gradient descent step with a learnable sigmoid-based operator, which inherently enforces non-negativity and boundedness by transforming traditional subtractive updates into multiplicative ones. This design, augmented by a sliding parameter for enhanced stability and convergence, not only improves robustness but also boosts expressive capacity and noise immunity. We further formulate a degradation model for multi-modal restoration and derive its SSO-PGA-based optimization algorithm, which is then unfolded into a deep network to marry the interpretability of optimization with the power of deep learning. Extensive numerical and real-world experiments demonstrate that our method significantly surpasses traditional PGA and other state-of-the-art algorithms, ensuring superior performance and stability."
2510.23361,The influence of a stably stratified layer on the hydromagnetic waves in the Earth's core and their electromagnetic torques,"['astro-ph.EP', 'physics.flu-dyn', 'physics.geo-ph']","['Fleur Seuren', 'Santiago A. Triana', 'Jérémy Rekier', 'Véronique Dehant', 'Tim Van Hoolst']","Evidence from seismic studies, mineral physics, thermal evolution models and geomagnetic observations is inconclusive about the presence of a stably stratified layer at the top of the Earth's fluid outer core. Such a convectively stable layer could have a strong influence on the internal fluid waves propagating underneath the core-mantle boundary (CMB) that are used to probe the outermost region of the core through the wave interaction with the geomagnetic field and the rotation of the mantle. Here, we numerically investigate the effect of a top stable layer on the outer core fluid waves by calculating the eigenmodes in a neutrally stratified sphere permeated by a magnetic field with and without a top stable layer. We use a numerical model, assuming a flow with an m-fold azimuthal symmetry, that allows for radial motions across the lower boundary of the stable layer and angular momentum exchanges across the CMB through viscous and electromagnetic coupling. On interannual time-scales, we find torsional Alfvén waves that are only marginally affected by weak to moderate stratification strength in the outer layer. At decadal time-scales similarly weak stable layers promote the appearance of waves that propagate primarily within the stable layer itself and resemble Magneto-Archimedes-Coriolis (MAC) waves, even though they interact with the adiabatic fluid core below. These waves can exert viscous and electromagnetic torques on the mantle that are several orders of magnitude larger than those in the neutrally stratified case."
2510.23360,Effect of intratumor heterogeneity in managing the go-or-grow dichotomy of cancer cells: a game theory modeling to understand metastasis,['q-bio.PE'],"['André Rocha', 'Claudia Manini', 'José I López', 'Annick Laruelle']","We study the effect of intratumor heterogeneity in the likelihood of cancer cells moving from a primary tumor to other sites in the human body, generating a metastatic process. We model different scenarios of competition between tumor cells using a static evolutionary game in which cells compete for nutrients and oxygen and might choose to stay and proliferate in the primary tumor or opt to a motility strategy in order to find resources in a metastatic site. The theoretical results found in the evolutionarily equilibrium in the mathematical model are in line with the empirical results observed in oncology, namely, the coexistence of both primary and metastatic tumors and the conditions that favor a metastatic process. Particularly, the model finds mathematical support for what is empirically observed in punctuated and branching cancers for the specific case of clear cell renal cell carcinomas: motility of cells is larger in punctuated cancers if the proportion of BAP1 mutations remain below a given cell proportion threshold."
2510.23359,T-ESKF: Transformed Error-State Kalman Filter for Consistent Visual-Inertial Navigation,"['cs.RO', 'doi', '10.1109/LRA.2024.3524905']","['Chungeng Tian', 'Ning Hao', 'Fenghua He']","This paper presents a novel approach to address the inconsistency problem caused by observability mismatch in visual-inertial navigation systems (VINS). The key idea involves applying a linear time-varying transformation to the error-state within the Error-State Kalman Filter (ESKF). This transformation ensures that \textrr{the unobservable subspace of the transformed error-state system} becomes independent of the state, thereby preserving the correct observability of the transformed system against variations in linearization points. We introduce the Transformed ESKF (T-ESKF), a consistent VINS estimator that performs state estimation using the transformed error-state system. Furthermore, we develop an efficient propagation technique to accelerate the covariance propagation based on the transformation relationship between the transition and accumulated matrices of T-ESKF and ESKF. We validate the proposed method through extensive simulations and experiments, demonstrating better (or competitive at least) performance compared to state-of-the-art methods. The code is available at github.com/HITCSC/T-ESKF."
2510.23358,How AI Forecasts AI Jobs: Benchmarking LLM Predictions of Labor Market Changes,['cs.CL'],"['Sheri Osborn', 'Rohit Valecha', 'H. Raghav Rao', 'Dan Sass', 'Anthony Rios']","Artificial intelligence is reshaping labor markets, yet we lack tools to systematically forecast its effects on employment. This paper introduces a benchmark for evaluating how well large language models (LLMs) can anticipate changes in job demand, especially in occupations affected by AI. Existing research has shown that LLMs can extract sentiment, summarize economic reports, and emulate forecaster behavior, but little work has assessed their use for forward-looking labor prediction. Our benchmark combines two complementary datasets: a high-frequency index of sector-level job postings in the United States, and a global dataset of projected occupational changes due to AI adoption. We format these data into forecasting tasks with clear temporal splits, minimizing the risk of information leakage. We then evaluate LLMs using multiple prompting strategies, comparing task-scaffolded, persona-driven, and hybrid approaches across model families. We assess both quantitative accuracy and qualitative consistency over time. Results show that structured task prompts consistently improve forecast stability, while persona prompts offer advantages on short-term trends. However, performance varies significantly across sectors and horizons, highlighting the need for domain-aware prompting and rigorous evaluation protocols. By releasing our benchmark, we aim to support future research on labor forecasting, prompt design, and LLM-based economic reasoning. This work contributes to a growing body of research on how LLMs interact with real-world economic data, and provides a reproducible testbed for studying the limits and opportunities of AI as a forecasting tool in the context of labor markets."
2510.23357,Large language model-based task planning for service robots: A review,['cs.RO'],"['Shaohan Bian', 'Ying Zhang', 'Guohui Tian', 'Zhiqiang Miao', 'Edmond Q. Wu', 'Simon X. Yang', 'Changchun Hua']","With the rapid advancement of large language models (LLMs) and robotics, service robots are increasingly becoming an integral part of daily life, offering a wide range of services in complex environments. To deliver these services intelligently and efficiently, robust and accurate task planning capabilities are essential. This paper presents a comprehensive overview of the integration of LLMs into service robotics, with a particular focus on their role in enhancing robotic task planning. First, the development and foundational techniques of LLMs, including pre-training, fine-tuning, retrieval-augmented generation (RAG), and prompt engineering, are reviewed. We then explore the application of LLMs as the cognitive core-`brain'-of service robots, discussing how LLMs contribute to improved autonomy and decision-making. Furthermore, recent advancements in LLM-driven task planning across various input modalities are analyzed, including text, visual, audio, and multimodal inputs. Finally, we summarize key challenges and limitations in current research and propose future directions to advance the task planning capabilities of service robots in complex, unstructured domestic environments. This review aims to serve as a valuable reference for researchers and practitioners in the fields of artificial intelligence and robotics."
2510.23356,IoT-Driven Smart Management in Broiler Farming: Simulation of Remote Sensing and Control Systems,"['eess.SY', 'cs.ET']","['Sandra Coello Suarez', 'V. Sanchez Padilla', 'Ronald Ponguillo-Intriago', 'Albert Espinal']","Parameter monitoring and control systems are crucial in the industry as they enable automation processes that improve productivity and resource optimization. These improvements also help to manage environmental factors and the complex interactions between multiple inputs and outputs required for production management. This paper proposes an automation system for broiler management based on a simulation scenario that involves sensor networks and embedded systems. The aim is to create a transmission network for monitoring and controlling broiler temperature and feeding using the Internet of Things (IoT), complemented by a dashboard and a cloud-based service database to track improvements in broiler management. We look forward this work will serve as a guide for stakeholders and entrepreneurs in the animal production industry, fostering sustainable development through simple and cost-effective automation solutions. The goal is for them to scale and integrate these recommendations into their existing operations, leading to more efficient decision-making at the management level."
2510.23355,Uplink SCMA-empowered Uncoordinated Random Access for Future mMTC,['eess.SP'],"['Pengyu Gao', 'Qu Luo', 'Jing Zhu', 'Gaojie Chen', 'Pei Xiao', 'Chuan Heng Foh']","In this paper, a novel uncoordinated random access (URA) protocol is presented to address the pressing demand for massive connectivity with low access latency in future massive machine type communication (mMTC) scenarios. The proposed URA scheme integrates the classical slotted ALOHA (S-ALOHA) protocol with sparse code multiple access (SCMA) technique, referred to as SCMA-empowered URA. Specifically, active users randomly choose an SCMA codebook to access the communication network in an arbitrary time slot whenever they want without scheduling. However, due to the lack of central coordination in the proposed URA scheme, SCMA codebook collisions become inevitable, making decoding challenging and leading to increased access failures. To cope with the decoding issue, an interference-canceling (IC) first decoding strategy is proposed at the access point (AP), which can partially tackles collision problems, contributing to a higher system throughput. Taking the proposed IC-first decoding strategy into account, a closed-form theoretical expression of the throughput is derived. Moreover, to alleviate the throughput degradation under the congested user traffic, a user barring mechanism is introduced to manage the traffic load. Firstly, a closed-form expression of idle codebook probability is developed to help indicate the system state, i.e., congested or not. Then, in addition to the estimated real-time load, the AP adaptively adjusts the access probability and redistributes the actual access load. Finally, simulation results demonstrate that the proposed SCMA-empowered URA scheme enjoys higher maximum throughput, compared to the conventional orthogonal multiple access (OMA) based URA scheme. Moreover, the accuracy of the presented theoretical analysis and the effectiveness of the user barring mechanism are verified."
2510.23354,Quantum versus Classical Descriptions of Spontaneous Emission in Nanophotonic Cavities,['physics.optics'],"['Jian-Hua Liang', 'Yue You', 'Xi-Hua Guan', 'Xiao-Jing Du', 'Jun He', 'Zhong-Jian Yang']","Here, we demonstrate that quantum and classical descriptions generally yield different results for the spontaneous emission in nanophotonic cavities. Starting from the quantized single-mode field in a general context of dispersive and lossy cavities, we derive the expression for emission rate enhancement as well as key relevant parameters such as mode volume and quality factor. For general nanophotonic cavities, this ratio of the quantum to the classical description is typically below unity and varies with the material dispersion properties, scattering-to-absorption ratio and morphology of the cavity. Notably, the two descriptions converge for lossless, non-dispersive dielectric cavities and for noble-metal plasmonic cavities with sufficiently low scattering losses."
2510.23353,Multi-strange and charmed hadrons: A novel probe for the QCD equation of state at high baryon densities,"['nucl-th', 'hep-ph']","['Jan Steinheimer', 'Tom Reichert', 'Marcus Bleicher']","Nuclear experiments near and below the threshold of hyperon production have shown that the production of Kaons is a sensitive probe for the dense QCD equation of state. At beam energies up to 1.5AGeV, strangeness production can probe the equation of state for densities up to approximately twice nuclear saturation. In this paper we will discuss the possibilities of extending this range in density by the study of multi-strange baryons as well as charmed hadrons in the SIS100 beam energy range up to 10AGeV. Here, densities up to five times nuclear saturation can be reached and the production of multi-strange and charmed hadrons shows a strong sensitivity to the equation of state. On the other hand a precise prediction of the effect of the equation of state will require knowledge of the fundamental production cross section near the elementary production threshold in p+p collisions which is yet not measured for the hadrons discussed."
2510.23352,Flexibility aggregation via set projection for distribution grids with multiple interconnections,"['math.OC', 'eess.SY']","['Maísa Beraldo Bandeira', 'Alexander Engelmann', 'Timm Faulwasser']","With the increasing number of flexible energy devices in distribution grids, coordination between Transmission System Operators (TSOs) and Distribution System Operators (DSOs) becomes critical for optimal system operation. One form of coordination is to solve the overall system operation problem in a hierarchical way, computing Feasible Operational Regions (FORs) for the interconnection between TSO/DSO. Most methods for computing FORs rely on the assumption of only one interconnection point between TSO and DSOs, which is often violated in practice. In this work, we propose a method for computing FORs in distribution grids with multiple interconnection points to the transmission grid. We test our method in a grid with two interconnecting points and analyze the properties of the resulting high-dimensional FOR from a power systems perspective."
2510.23351,Pseudodifferential calculus in Schwinger--DeWitt formalism: UV and IR parts,['hep-th'],"['A. O. Barvinsky', 'A. E. Kalugin', 'W. Wachowski']",We consider expansions for the kernels of operator functions of second-order minimal operators on a curved background. We show that the terms of these expansions originate in the ultraviolet or infrared regions. We propose a systematic approach to obtaining ultraviolet terms using term-by-term integration of the DeWitt expansion of the heat kernel. We discuss two methods for regularizing infrared divergences arising at intermediate computational steps -- using analytic continuation and introducing a mass term -- and the relationship between them.
2510.23350,Validating Formal Specifications with LLM-generated Test Cases,['cs.SE'],"['Alcino Cunha', 'Nuno Macedo']","Validation is a central activity when developing formal specifications. Similarly to coding, a possible validation technique is to define upfront test cases or scenarios that a future specification should satisfy or not. Unfortunately, specifying such test cases is burdensome and error prone, which could cause users to skip this validation task. This paper reports the results of an empirical evaluation of using pre-trained large language models (LLMs) to automate the generation of test cases from natural language requirements. In particular, we focus on test cases for structural requirements of simple domain models formalized in the Alloy specification language. Our evaluation focuses on the state-of-art GPT-5 model, but results from other closed- and open-source LLMs are also reported. The results show that, in this context, GPT-5 is already quite effective at generating positive (and negative) test cases that are syntactically correct and that satisfy (or not) the given requirement, and that can detect many wrong specifications written by humans."
